A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5
55.847,92.7362,7.86,753493,-0.10812,-0.0678,-0.0066403,7112,846.0999999999999,721.0999999999999,708.0999999999999,92.89999999999999,54,54,3.6,3.6
