A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5
83.8,139.153,0.003484,502152,-0.23566,-0.1482,-0.008484,14325.6,1921,1727.2,1674.9,288.33,222.70000000000002,213.79999999999998,88.9,88.9
