A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5,N1,N2,N3,N4,N5,N6,N7,O1,O2
144.24,239.516,6.994,291738,-0.84384,-0.5124,-0.013692,43568.9,7126,6721.5,6207.900000000001,1575.3,1402.8,1297.4,999.5,977.7,315.2,243.29999999999998,224.6,117.5,117.5,3,37.5,21.1,21.1
