A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5,N1,N2,N3,N4,N5,N6,N7,O1,O2,O3
173.04,287.34,6.953,243183,-1.2559,-0.7488,-0.015534,61332.299999999996,10486.4,9978.199999999999,8943.6,2398.1,2173,1949.8,1576.3,1527.8,487.20000000000005,396.7,343.5,198.1,184.9,6.3,6.3,54.1,23.400000000000002,23.400000000000002
