E,f1,f2,μρpe,μρci,μρtot,μρK,λ
0.01069,2.10675,0,0,79937e-9,79937e-9,0,116
0.01142761,1.92675,0,0,11129e-8,11129e-8,0,108.5
0.01221612,1.7038,0,0,15407e-8,15407e-8,0,101.5
0.01305903,1.41977,0,0,21209e-8,21209e-8,0,94.94
0.0139601,1.03965,0,0,29032e-8,29032e-8,0,88.81
0.01492335,0.473339,0,0,39521e-8,39521e-8,0,83.08
0.015876,0.644411,0,0,52349e-8,52349e-8,0,78.1
0.01595306,0.837616,0,0,53503e-8,53503e-8,0,77.72
0.016119,1.58291,0,0,56048e-8,56048e-8,0,76.92
0.0161838,2.59561,0,0,57065e-8,57065e-8,0,76.61
0.016281,1.65847,1.931,43466,58616e-8,43466,0,76.15
0.016524,0.906518,1.9665,43615,62623e-8,43615,0,75.03
0.01705382,0.503092,2.0444,43934,72033e-8,43934,0,72.7
0.01823053,0.4089,2.2269,44767,96452e-8,44767,0,68.01
0.01948844,0.632308,2.5294,47567,0.0012845,47567,0,63.62
0.02083314,0.968126,2.9881,52566,0.0017014,52566,0,59.51
0.02227063,1.34282,3.6169,59521,0.0022416,59521,0,55.67
0.0238073,1.70181,4.4309,68209,0.0029377,68209,0,52.08
0.02545001,1.98858,5.4388,78321,0.0038295,78321,0,48.72
0.02720606,2.14107,6.6361,89394,0.0049658,89394,0,45.57
0.02908327,2.09479,7.9989,100800,0.0064058,100800,0,42.63
0.03109002,1.79013,9.4806,111760,0.0082207,111760,0,39.88
0.03323523,1.18182,11.013,121440,0.010495,121440,0,37.31
0.03552846,0.247938,12.51,129040,0.013331,129040,0,34.9
0.03797993,1.00374,13.88,133940,0.016847,133940,0,32.64
0.04060054,2.53426,15.036,135730,0.021183,135730,0,30.54
0.04340198,4.27733,15.908,134330,0.026502,134330,0,28.57
0.04639671,6.14773,16.45,129940,0.032991,129940,0,26.72
0.04959809,8.01761,16.647,123010,0.040867,123010,0,25
0.05302035,9.86577,16.513,114140,0.050375,114140,0,23.38
0.05667876,11.5783,16.084,104e3,0.061793,104e3,0,21.87
0.06058959,13.0912,15.414,93237,0.075432,93237,0,20.46
0.06477028,14.3529,14.565,82413,0.09164,82413,0,19.14
