E,f1,f2,μρpe,μρci,μρtot,μρK,λ
0.006958,2.2073,0,0,22483e-8,22483e-8,0,178.2
0.0070645,3.19554,0,0,2394e-7,2394e-7,0,175.5
0.0070929,4.32288,0,0,24339e-8,24339e-8,0,174.8
0.0071355,3.22458,2.1888,806800,24946e-8,806800,0,173.8
0.007242,2.2889,2.2193,806010,26511e-8,806010,0,171.2
0.01069,0.21149,2.8635,704530,0.0012029,704530,0,116
0.01142761,0.432528,2.9247,673130,0.0015334,673130,0,108.5
0.01221612,0.641679,2.9771,640970,0.0019453,640970,0,101.5
0.01305903,0.84133,3.0227,608780,0.0024564,608780,0,94.94
0.0139601,1.03339,3.0629,577060,0.0030872,577060,0,88.81
0.01492335,1.21943,3.0988,546130,0.0038621,546130,0,83.08
0.01595306,1.4007,3.1309,516170,0.0048093,516170,0,77.72
0.01705382,1.57805,3.1595,487270,0.0059613,487270,0,72.7
0.01823053,1.75182,3.1845,459430,0.0073557,459430,0,68.01
0.01948844,1.9214,3.2056,432620,0.0090354,432620,0,63.62
0.02083314,2.0843,3.2222,406790,0.011049,406790,0,59.51
0.02227063,2.23222,3.2335,381870,0.013451,381870,0,55.67
0.023226,2.29401,3.2375,366620,0.015189,366620,0,53.38
0.0235815,2.27485,3.2384,361190,0.015865,361190,0,52.58
0.0236763,2.21999,3.2385,359760,0.016048,359760,0,52.37
0.0238073,2.29056,3.3643,371670,0.016302,371670,0,52.08
0.0238185,2.29549,3.3645,371520,0.016324,371520,0,52.05
0.024174,2.38419,3.3716,366830,0.017026,366830,0,51.29
0.02545001,2.56373,3.3962,350980,0.019671,350980,0,48.72
0.02720606,2.77017,3.4281,331410,0.023633,331410,0,45.57
0.02908327,2.97896,3.455,312450,0.02827,312450,0,42.63
0.03109002,3.19372,3.4718,293700,0.033671,293700,0,39.88
0.03323523,3.41313,3.4762,275090,0.039932,275090,0,37.31
0.03552846,3.63537,3.4671,256670,0.047156,256670,0,34.9
0.03797993,3.85841,3.4438,238490,0.055453,238490,0,32.64
0.04060054,4.08006,3.4059,220640,0.064936,220640,0,30.54
0.04340198,4.29812,3.3536,203220,0.075725,203220,0,28.57
0.04639671,4.51045,3.2873,186350,0.087941,186350,0,26.72
0.04959809,4.71509,3.208,170120,0.10171,170120,0,25
0.05302035,4.91032,3.117,154620,0.11716,154620,0,23.38
0.05667876,5.09473,3.0157,139940,0.1344,139940,0,21.87
0.06058959,5.26727,2.9059,126140,0.15357,126140,0,20.46
0.06477028,5.42719,2.7892,113260,0.17477,113260,0,19.14
0.06923942,5.5741,2.6674,101320,0.19812,101320,0,17.91
0.07401695,5.70887,2.5423,90338,0.2237,90338,0,16.75
0.07912411,5.82981,2.4154,80288,0.2516,80288,0,15.67
0.08458368,5.9383,2.2881,71150,0.28189,71150,0,14.66
0.09041995,6.03498,2.1619,62884,0.31462,62884,0,13.71
0.09665893,6.12073,2.0376,55445,0.34981,55445,0,12.83
0.1033284,6.19637,1.9159,48768,0.38747,48768,0,12
0.1104581,6.26258,1.7974,42799,0.42758,42799,0,11.22
0.1180797,6.32029,1.6829,37485,0.47009,37485,0,10.5
0.1262272,6.37066,1.5728,32772,0.51493,32773,0,9.822
0.1349368,6.41516,1.4636,28527,0.56198,28528,0,9.188
0.1442475,6.44826,1.343,24487,0.61111,24488,0,8.595
0.1542005,6.46854,1.2306,20989,0.66214,20990,0,8.04
0.1648404,6.4786,1.1262,17970,0.71488,17971,0,7.521
0.1762144,6.48016,1.0297,15369,0.7691,15370,0,7.036
0.1883732,6.47437,0.94068,13134,0.82453,13135,0,6.582
0.2013709,6.46203,0.85876,11216,0.88088,11217,0,6.157
0.2152655,6.44358,0.78355,9573.5,0.93785,9574.4,0,5.76
0.2301188,6.41919,0.71464,8167.9,0.99509,8168.9,0,5.388
0.245997,6.38871,0.65159,6966.6,1.0523,6967.7,0,5.04
0.2629708,6.35166,0.59399,5940.8,1.109,5941.9,0,4.715
0.2811158,6.30713,0.54143,5065.6,1.1649,5066.8,0,4.41
0.3005128,6.25366,0.49351,4319.2,1.2196,4320.4,0,4.126
0.3212482,6.18896,0.44986,3683.1,1.2727,3684.4,0,3.859
0.3434143,6.10952,0.41012,3141,1.3238,3142.3,0,3.61
0.3671099,6.00975,0.37397,2679.3,1.3725,2680.7,0,3.377
0.3924405,5.88028,0.3411,2286,1.4186,2287.4,0,3.159
0.4195189,5.70405,0.31121,1951.1,1.4616,1952.6,0,2.955
0.4484657,5.44549,0.28376,1664.1,1.5012,1665.6,0,2.765
0.4794098,5.01012,0.25661,1407.8,1.5372,1409.3,0,2.586
0.5124891,3.97074,0.23191,1190.2,1.5692,1191.8,0,2.419
0.52136,3.28506,0.22593,1139.7,1.5768,1141.3,0,2.378
0.52934,1.63837,0.22075,1096.9,1.5833,1098.5,0,2.342
0.531468,0.336417,0.21941,1085.8,1.5849,1087.4,0,2.333
0.53466,1.71635,4.1067,20202,1.5874,20204,19130,2.319
0.54264,3.5178,4.036,19562,1.5934,19564,18530,2.285
0.5478508,4.05204,3.9911,19160,1.5971,19162,18150,2.263
0.5856525,5.74654,3.6911,16577,1.6206,16579,15730,2.117
0.6260625,6.55266,3.3971,14271,1.6397,14273,13550,1.98
0.6692609,7.0748,3.1024,12192,1.6542,12194,11590,1.853
0.7154399,7.44087,2.8186,10362,1.664,10364,9852,1.733
0.7648052,7.70602,2.5523,8777.3,1.6691,8779,8348,1.621
0.8175768,7.9015,2.3068,7420.9,1.6695,7422.6,7059,1.516
0.8739896,8.0483,2.0831,6268.8,1.6654,6270.5,5964,1.419
0.9342948,8.16115,1.8753,5279.1,1.6567,5280.8,5022,1.327
0.9987612,8.24254,1.6834,4433.1,1.6436,4434.7,4216,1.241
1.067676,8.30267,1.5016,3699,1.6264,3700.6,3520,1.161
1.141345,8.33861,1.3385,3084.5,1.6051,3086.1,2936,1.086
1.220098,8.35935,1.1926,2570.8,1.5801,2572.4,2447,1.016
1.304285,8.36902,1.0621,2141.7,1.5516,2143.3,2039,0.9506
1.394281,8.3705,0.94552,1783.6,1.5199,1785.1,1699,0.8892
1.490486,8.36596,0.84147,1484.9,1.4852,1486.4,1414,0.8318
