E,f1,f2,μρpe,μρci,μρtot,μρK,λ
0.01069,5.02171,0,0,91175e-9,91175e-9,0,116
0.01142761,4.95273,0,0,12637e-8,12637e-8,0,108.5
0.01221612,4.87306,0,0,17418e-8,17418e-8,0,101.5
0.01305903,4.78087,0,0,23875e-8,23875e-8,0,94.94
0.0139601,4.67402,0,0,32546e-8,32546e-8,0,88.81
0.01492335,4.54987,0,0,44124e-8,44124e-8,0,83.08
0.01595306,4.40528,0,0,59495e-8,59495e-8,0,77.72
0.01705382,4.23635,0,0,79789e-8,79789e-8,0,72.7
0.01823053,4.0383,0,0,0.0010643,0.0010643,0,68.01
0.01948844,3.8051,0,0,0.0014121,0.0014121,0,63.62
0.02083314,3.52916,0,0,0.0018637,0.0018637,0,59.51
0.02227063,3.20063,0,0,0.0024467,0.0024467,0,55.67
0.0238073,2.80664,0,0,0.0031953,0.0031953,0,52.08
0.02545001,2.32987,0,0,0.0041513,0.0041513,0,48.72
0.02720606,1.74643,0,0,0.0053655,0.0053655,0,45.57
0.02908327,1.02221,0,0,0.0068992,0.0068992,0,42.63
0.03109002,0.106352,0,0,0.0088262,0.0088262,0,39.88
0.03323523,1.08165,0,0,0.011234,0.011234,0,37.31
0.03552846,2.68102,0,0,0.014227,0.014227,0,34.9
0.03797993,4.97638,0,0,0.017928,0.017928,0,32.64
0.039004,6.23915,0,0,0.019632,0.019632,0,31.79
0.039601,7.16454,0,0,0.02067,0.02067,0,31.31
0.0397602,7.53159,0,0,0.020952,0.020952,0,31.18
0.039999,7.79861,0.26938,2221,0.021379,2221,0,31
0.04060054,8.69306,0.39162,3181,0.022479,3181,0,30.54
0.04340198,14.6624,2.0857,15848,0.028047,15848,0,28.57
0.04639671,22.7141,9.0143,64072,0.034823,64072,0,26.72
0.04959809,27.1819,23.696,157560,0.043026,157560,0,25
0.05302035,21.1494,41.736,259590,0.052904,259590,0,23.38
0.05667876,4.60076,53.777,312900,0.064738,312900,0,21.87
0.06058959,14.9668,54.618,297280,0.078843,297280,0,20.46
0.06477028,30.0555,46.556,237040,0.095567,237040,0,19.14
0.06923942,38.0387,35.09,167130,0.1153,167130,0,17.91
0.07401695,40.2145,24.414,108780,0.13845,108780,0,16.75
0.07912411,39.0346,16.236,67671,0.16548,67671,0,15.67
0.08458368,36.4569,10.612,41375,0.19689,41375,0,14.66
0.09041995,33.5946,6.966,25407,0.23319,25407,0,13.71
0.09665893,30.9241,4.6687,15929,0.27493,15929,0,12.83
0.1033284,28.5341,3.2331,10319,0.32269,10319,0,12
0.107996,26.9218,2.5916,7913.9,0.35791,7914.3,0,11.48
0.109649,26.0467,2.4126,7256.2,0.37072,7256.6,0,11.31
0.1100898,25.3687,2.3683,7094.6,0.37417,7095,0,11.26
0.1104581,25.602,3.471,10363,0.37705,10363,0,11.22
0.110751,25.8166,3.4406,10245,0.37936,10245,0,11.19
0.112404,25.9837,3.2799,9623.1,0.39245,9623.5,0,11.03
0.1180797,25.4097,2.8411,7934.7,0.43863,7935.1,0,10.5
0.1262272,24.4131,2.4261,6338.4,0.50803,6338.9,0,9.822
0.1349368,23.5329,2.1678,5298,0.58584,5298.6,0,9.188
0.1442475,22.7549,2.0161,4609.3,0.67265,4610,0,8.595
0.1542005,22.0521,1.939,4146.9,0.76901,4147.7,0,8.04
0.1648404,21.3284,1.917,3835.1,0.87544,3836,0,7.521
0.164934,21.3207,1.917,3833,0.87639,3833.9,0,7.517
0.1674585,21.0437,1.9185,3778.1,0.90209,3779,0,7.404
