A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5,N1,N2,N3,N4,N5
114.82,190.663,7.3,366489,-0.50495,-0.3126,-0.011471,27939.9,4237.5,3938,3730.1000000000004,825.6,702.2,664.3,450.79999999999995,443.09999999999997,121.89999999999999,77.39999999999999,77.39999999999999,16.2,16.2
