A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5,N1,N2,N3,N4,N5,N6,N7,O1,O2,O3,O4,O5
192.22,319.189,2.239,218917,-1.6105,-0.9498,-0.016921,76111,13418.5,12824.1,11215.199999999999,3173.7000000000003,2908.7000000000003,2550.7,2116.1,2040.4,690.1,577.0999999999999,494.3,311.40000000000003,294.9,63.4,60.5,95.2,63,50.5,8.062750000000001,6.85456
