E,f1,f2,μρpe,μρci,μρtot,μρK,λ
0.01069,25.0708,0,0,11911e-8,11911e-8,0,116
0.01142761,24.9705,0,0,16472e-8,16472e-8,0,108.5
0.01221612,24.8477,0,0,22657e-8,22657e-8,0,101.5
0.01305903,24.6946,0,0,30998e-8,30998e-8,0,94.94
0.0139601,24.4998,0,0,42187e-8,42187e-8,0,88.81
0.01492335,24.2445,0,0,57112e-8,57112e-8,0,83.08
0.01595306,23.895,0,0,76912e-8,76912e-8,0,77.72
0.01705382,23.3822,0,0,0.0010304,0.0010304,0,72.7
0.01823053,22.5268,0,0,0.0013733,0.0013733,0,68.01
0.01948844,20.5469,0,0,0.0018209,0.0018209,0,63.62
0.01991416,18.8448,0,0,0.001993,0.001993,0,62.26
0.02021897,15.2893,0,0,0.0021229,0.0021229,0,61.32
0.02030025,10.9389,0,0,0.0021585,0.0021585,0,61.08
0.02042217,15.6094,8.6095,76785,0.0022126,76785,0,60.71
0.02072698,19.7167,8.2733,72702,0.0023522,72702,0,59.82
0.02083314,20.4219,8.1605,71344,0.0024021,71344,0,59.51
0.02227063,24.3846,6.8204,55780,0.0031528,55780,0,55.67
0.0238073,25.7184,5.6906,43536,0.0041172,43536,0,52.08
0.02545001,26.1112,4.7351,33887,0.0053496,33887,0,48.72
0.02720606,25.566,3.9366,26354,0.0069163,26354,0,45.57
0.02797422,24.5268,3.6451,23733,0.0076876,23733,0,44.32
0.0284024,22.4967,3.4956,22416,0.008141,22416,0,43.65
0.02851658,19.9372,3.4572,22081,0.0082649,22081,0,43.48
0.02868785,22.7492,8.5021,53980,0.0084529,53980,0,43.22
0.02908327,25.1408,8.159,51096,0.0088977,51096,0,42.63
0.02911602,25.251,8.1314,50867,0.0089352,50867,0,42.58
0.03109002,28.0231,6.6795,39131,0.01139,39131,0,39.88
0.03323523,28.8788,5.5146,30222,0.01451,30222,0,37.31
0.03552846,29.2112,4.6362,23768,0.018395,23768,0,34.9
0.03797993,29.3172,3.9541,18962,0.023207,18962,0,32.64
0.04060054,29.2964,3.4099,15297,0.029137,15297,0,30.54
0.04340198,29.1722,2.9656,12445,0.036409,12445,0,28.57
0.04454936,29.071,2.8131,11501,0.039673,11501,0,27.83
0.04523124,28.932,2.7291,10989,0.041692,10989,0,27.41
0.04541307,28.7868,2.7074,10859,0.04224,10859,0,27.3
0.04568582,28.925,2.9484,11754,0.043071,11754,0,27.14
0.04639671,29.0279,2.8539,11204,0.045281,11204,0,26.72
