A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5
51.996,86.3414,7.18,809299,-0.089603,-0.0558,-0.006077,5989.200000000001,694.6,583.7,574.5,74.1,42.5,42.5,2.3,2.3
