A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5
58.9332,97.8609,8.9,714034,-0.11819,-0.0738,-0.0067859,7708.9,925.6,793.6,778.5999999999999,100.7,59.5,59.5,2.9,2.9
