A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5,N1,N2,N3,N4,N5
131.29,218.012,0.005458,320514,-0.64519,-0.396,-0.012184,34561.4,5452.8,5103.7,4782.2,1144.6000000000001,999,937,685.4,672.3,208.1,146.7,146.7,64,64
