A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5
65.38,108.566,7.112,643627,-0.15183,-0.0954,-0.0075516,9658.6,1193.6,1042.8,1019.7,135.9,86.6,86.6,8.1,8.1
