A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5,N1,N2,N3,N4,N5
121.75,202.171,6.679,345629,-0.55841,-0.345,-0.01172,30491.2,4698.299999999999,4380.4,4132.2,943.6999999999999,811.9,765.5999999999999,536.9000000000001,527.5,152,98.4,98.4,31.4,31.4
