E,f1,f2,μρpe,μρci,μρtot,μρK,λ
0.01040001,4.29397,0,0,12036e-8,12036e-8,0,119.2
0.0105592,10.4119,0,0,12958e-8,12958e-8,0,117.4
0.01060165,17.8248,0,0,13213e-8,13213e-8,0,116.9
0.01066532,9.97566,14.635,258930,13602e-8,258930,0,116.2
0.01069,8.10559,14.564,257090,13754e-8,257090,0,116
0.0108245,3.08761,14.189,247360,1461e-7,247360,0,114.5
0.01142761,3.75079,12.671,209240,18941e-8,209240,0,108.5
0.01221612,6.79698,11.021,170230,25946e-8,170230,0,101.5
0.01305903,8.07632,9.5691,138270,35354e-8,138270,0,94.94
0.0139601,8.09233,8.2905,112060,4792e-7,112060,0,88.81
0.01486167,5.35923,7.2306,91808,63438e-8,91808,0,83.43
0.01492335,4.76667,7.1649,90598,64617e-8,90598,0,83.08
0.01508915,1.47371,6.9921,87442,67862e-8,87442,0,82.17
0.01514981,3.48118,6.9303,86322,69077e-8,86322,0,81.84
0.0152408,2.02215,16.744,207310,7093e-7,207310,0,81.35
0.01546827,6.9443,16.024,195480,75717e-8,195480,0,80.15
0.01595306,10.5356,14.623,172970,8668e-7,172970,0,77.72
0.01705382,13.5499,12.017,132970,0.0011568,132970,0,72.7
0.01823053,14.7041,10.024,103760,0.0015359,103760,0,68.01
0.01948844,15.1952,8.4856,82163,0.0020289,82163,0,63.62
0.02083314,15.361,7.2605,65763,0.0026666,65763,0,59.51
0.02227063,15.3364,6.2608,53048,0.0034872,53048,0,55.67
0.0238073,15.1812,5.4288,43030,0.0045375,43030,0,52.08
0.02545001,14.916,4.7256,35038,0.0058749,35038,0,48.72
0.02720606,14.4964,4.1235,28601,0.0075691,28601,0,45.57
0.02731051,14.4599,4.0915,28270,0.0076789,28270,0,45.4
0.02772853,14.2366,3.9675,27e3,0.0081287,27e3,0,44.71
0.02784,14.0384,3.9354,26674,0.0082515,26674,0,44.53
0.02800721,14.198,4.2374,28550,0.008438,28550,0,44.27
0.02842523,14.2818,4.1033,27240,0.0089162,27240,0,43.62
0.02908327,14.2378,3.9051,25338,0.009704,25338,0,42.63
0.03109002,13.8726,3.3834,20536,0.012381,20536,0,39.88
0.03323523,13.3372,2.9381,16682,0.015719,16682,0,37.31
0.03552846,12.6493,2.5561,13576,0.019862,13576,0,34.9
0.03797993,11.7859,2.2261,11060,0.024977,11060,0,32.64
0.04060054,10.6868,1.9401,9017.1,0.031261,9017.1,0,30.54
0.04340198,9.24172,1.692,7356.3,0.038941,7356.3,0,28.57
0.04639671,7.23788,1.4774,6008.9,0.04828,6008.9,0,26.72
0.04959809,4.16636,1.2924,4916.9,0.059581,4917,0,25
0.05302035,1.94328,1.133,4032.3,0.073188,4032.4,0,23.38
0.05346183,3.39592,1.1148,3934.9,0.075058,3935,0,23.19
0.05428013,8.28821,1.0824,3762.8,0.078596,3762.9,0,22.84
0.05449834,12.9003,1.074,3718.8,0.079555,3718.9,0,22.75
0.05482565,9.56276,9.4014,32358,0.081005,32358,0,22.61
0.05564395,7.57099,10.254,34772,0.084694,34772,0,22.28
0.05667876,7.78448,11.446,38107,0.089489,38107,0,21.87
0.05834708,10.2763,13.666,44199,0.097526,44199,0,21.25
0.05924014,14.6377,15.021,47848,0.10198,47848,0,20.93
0.05947829,19.664,15.404,48870,0.10319,48870,0,20.85
0.05983552,14.9067,25.839,81488,0.10501,81488,0,20.72
0.06058959,10.9069,27.721,86336,0.10892,86336,0,20.46
0.06072859,10.4605,28.065,87206,0.10965,87206,0,20.42
0.06477028,0.763173,37.01,107820,0.13198,107820,0,19.14
0.06923942,11.983,42.431,115640,0.15919,115640,0,17.91
0.07401695,24.9875,40.957,104420,0.19116,104420,0,16.75
0.07912411,34.4872,34.661,82662,0.22853,82662,0,15.67
0.08458368,39.5132,26.691,59546,0.272,59546,0,14.66
0.09041995,40.9454,19.311,40300,0.32232,40300,0,13.71
0.09665893,40.1932,13.486,26327,0.38029,26327,0,12.83
0.1033284,38.4133,9.295,16975,0.44676,16975,0,12
0.1104581,36.3113,6.4375,10998,0.5226,10999,0,11.22
0.1180797,34.2174,4.5422,7258.7,0.6087,7259.3,0,10.5
0.1262272,32.171,3.2975,4929.6,0.70601,4930.3,0,9.822
0.1302983,31.0527,2.8656,4150.1,0.7565,4150.9,0,9.515
0.1322926,30.1419,2.6873,3833.2,0.78166,3834,0,9.372
0.1328244,29.3747,2.643,3754.8,0.78842,3755.6,0,9.334
0.1336222,29.9535,3.9126,5525.4,0.79859,5526.2,0,9.279
0.1349368,30.2267,3.7871,5296,0.81544,5296.8,0,9.188
0.1356165,30.252,3.7252,5183.3,0.82419,5184.1,0,9.142
0.1442475,29.6373,3.0822,4032,0.93791,4032.9,0,8.595
0.1542005,28.6015,2.5847,3163,1.0743,3164.1,0,8.04
0.1648404,27.3575,2.2433,2568.1,1.2255,2569.3,0,7.521
0.1656291,27.2376,2.2234,2533.2,1.2369,2534.4,0,7.486
0.1681643,26.6582,2.1635,2427.7,1.2738,2429,0,7.373
0.1688403,26.1545,2.1485,2401.2,1.2836,2402.5,0,7.343
0.1698543,26.5525,3.0117,3345.8,1.2985,3347.1,0,7.299
0.1723895,26.767,2.9216,3198,1.3357,3199.3,0,7.192
0.1762144,26.6924,2.7986,2996.9,1.3923,2998.3,0,7.036
0.1883732,26.0173,2.4902,2494.5,1.5754,2496.1,0,6.582
0.2013709,25.0915,2.2659,2123.3,1.7755,2125.1,0,6.157
0.2152655,23.942,2.1083,1848.2,1.993,1850.2,0,5.76
0.2156348,23.907,2.105,1842.1,1.9988,1844.1,0,5.75
0.2189353,23.5511,2.0767,1790,2.0509,1792.1,0,5.663
0.2198155,23.3824,2.0697,1776.7,2.0648,1778.8,0,5.64
0.2211357,23.3614,2.2421,1913.3,2.0857,1915.4,0,5.607
0.2244362,23.1489,2.22,1866.5,2.138,1868.6,0,5.524
0.2301188,22.661,2.1874,1793.7,2.2283,1795.9,0,5.388
0.2340857,22.2701,2.1682,1747.8,2.2915,1750.1,0,5.297
0.2376687,21.8519,2.1531,1709.5,2.3487,1711.8,0,5.217
0.2386241,21.6828,2.1494,1699.7,2.3639,1702.1,0,5.196
0.2400573,21.5829,2.2791,1791.5,2.3868,1793.9,0,5.165
0.2415586,21.4436,2.2876,1787.1,2.4108,1789.5,0,5.133
0.2436403,21.2188,2.3022,1783.1,2.444,1785.5,0,5.089
0.245256,21.0204,2.3159,1781.8,2.4698,1784.3,0,5.055
0.245997,20.91,2.3229,1781.8,2.4817,1784.3,0,5.04
0.2462419,20.8613,2.3253,1781.9,2.4856,1784.4,0,5.035
0.2477208,20.7371,2.4424,1860.5,2.5093,1863,0,5.005
0.2514182,20.3427,2.5174,1889.5,2.5684,1892.1,0,4.931
0.2629708,18.8987,2.912,2089.6,2.7531,2092.4,0,4.715
0.2811158,16.3963,4.2112,2826.8,3.0425,2829.8,0,4.41
0.3005128,13.8493,6.6175,4155.4,3.3494,4158.7,0,4.126
0.3212482,11.8075,10.22,6003.2,3.6733,6006.9,0,3.859
0.3434143,10.8331,14.767,8114,4.0133,8118,0,3.61
0.3671099,11.271,19.728,10141,4.3685,10145,0,3.377
0.3924405,13.1412,24.493,11777,4.7375,11782,0,3.159
0.4195189,16.1759,28.553,12843,5.1189,12848,0,2.955
0.4484657,19.9611,31.609,13300,5.5108,13306,0,2.765
0.4794098,24.0317,33.572,13214,5.9113,13220,0,2.586
0.5,27.9322,34.274,12935,6.1662,12941,0,2.48
0.5025,28.2216,34.332,12893,6.1967,12899,0,2.467
0.5050125,28.5084,34.385,12848,6.2272,12854,0,2.455
0.50753756,28.7939,34.433,12802,6.2578,12808,0,2.443
0.51007525,29.0749,34.475,12754,6.2883,12760,0,2.431
0.51262563,29.3526,34.513,12705,6.3189,12711,0,2.419
0.51518875,29.6269,34.546,12653,6.3495,12660,0,2.407
0.5177647,29.8974,34.574,12601,6.3801,12607,0,2.395
0.52035352,30.1639,34.598,12547,6.4108,12553,0,2.383
0.52295529,30.4261,34.617,12491,6.4414,12497,0,2.371
0.52557007,30.6836,34.631,12434,6.4721,12440,0,2.359
0.52819792,30.9361,34.641,12376,6.5028,12382,0,2.347
0.53083891,31.1833,34.647,12316,6.5335,12323,0,2.336
0.5334931,31.4245,34.648,12255,6.5643,12262,0,2.324
0.53616057,31.6594,34.645,12193,6.595,12200,0,2.312
0.53884137,31.8872,34.638,12130,6.6258,12137,0,2.301
0.54153558,32.1073,34.627,12066,6.6566,12072,0,2.289
0.54424325,32.3188,34.612,12001,6.6873,12007,0,2.278
0.54696447,32.5205,34.593,11934,6.7181,11941,0,2.267
0.54969929,32.7112,34.57,11867,6.7489,11874,0,2.255
0.55244779,32.889,34.543,11799,6.7798,11806,0,2.244
0.55521003,33.0516,34.513,11730,6.8106,11737,0,2.233
0.55798608,33.1958,34.479,11660,6.8414,11667,0,2.222
0.56077601,33.3167,34.442,11590,6.8722,11597,0,2.211
0.56357989,33.4071,34.402,11519,6.9031,11525,0,2.2
0.56639779,33.4545,34.358,11447,6.9339,11454,0,2.189
0.56922978,33.435,34.311,11374,6.9647,11381,0,2.178
0.57207593,33.2919,34.26,11301,6.9956,11308,0,2.167
0.5749363,32.8112,34.207,11227,7.0264,11234,0,2.156
0.57662439,31.581,34.174,11183,7.0445,11190,0,2.15
0.57737565,31.6271,36.636,11973,7.0526,11981,0,2.147
0.57781099,32.2603,36.63,11963,7.0572,11970,0,2.146
0.58070004,33.6387,36.594,11891,7.0881,11898,0,2.135
0.58360354,34.2731,36.555,11819,7.1189,11827,0,2.124
0.58652156,34.7286,36.513,11747,7.1497,11754,0,2.114
0.58945417,35.0911,36.468,11675,7.1805,11682,0,2.103
0.59240144,35.385,36.422,11602,7.2113,11609,0,2.093
0.59536345,35.6106,36.372,11528,7.2421,11536,0,2.082
0.59834026,35.7396,36.321,11455,7.2729,11462,0,2.072
0.60133196,35.632,36.267,11381,7.3037,11388,0,2.062
0.60290602,35.0309,36.238,11342,7.3198,11349,0,2.056
0.60369393,35.1112,37.725,11792,7.3279,11799,0,2.054
0.60433862,35.6398,37.716,11776,7.3345,11784,0,2.052
0.60736032,36.5982,37.673,11705,7.3652,11712,0,2.041
0.61039712,37.1673,37.628,11633,7.3959,11640,0,2.031
0.6134491,37.6346,37.582,11560,7.4267,11568,0,2.021
0.61651635,38.0516,37.533,11488,7.4574,11496,0,2.011
0.61959893,38.4375,37.483,11416,7.4881,11423,0,2.001
0.62269693,38.8015,37.432,11343,7.5187,11351,0,1.991
0.62581041,39.1491,37.379,11271,7.5494,11278,0,1.981
0.62893946,39.4836,37.324,11198,7.58,11206,0,1.971
0.63208416,39.8075,37.268,11126,7.6106,11134,0,1.962
0.63524458,40.1225,37.211,11054,7.6412,11061,0,1.952
0.6384208,40.4297,37.152,10981,7.6717,10989,0,1.942
0.64161291,40.7302,37.091,10909,7.7022,10916,0,1.932
0.64482097,41.0244,37.029,10836,7.7327,10844,0,1.923
0.64804508,41.3129,36.965,10764,7.7632,10771,0,1.913
0.6512853,41.596,36.899,10691,7.7936,10699,0,1.904
0.65454173,41.8742,36.831,10618,7.824,10626,0,1.894
0.65781444,42.1478,36.762,10546,7.8544,10553,0,1.885
0.66110351,42.4181,36.692,10473,7.8848,10481,0,1.875
0.66440903,42.6831,36.62,10400,7.9151,10408,0,1.866
0.66773107,42.9442,36.546,10328,7.9453,10336,0,1.857
0.67106973,43.2015,36.471,10255,7.9756,10263,0,1.848
0.67442508,43.455,36.394,10183,8.0058,10191,0,1.838
0.6777972,43.7049,36.316,10110,8.0359,10118,0,1.829
0.68118619,43.9511,36.236,10038,8.066,10046,0,1.82
0.68459212,44.1937,36.155,9965.6,8.0961,9973.7,0,1.811
0.68801508,44.4327,36.072,9893.4,8.1261,9901.5,0,1.802
0.69145515,44.6683,35.988,9821.2,8.1561,9829.3,0,1.793
0.69491243,44.9003,35.902,9749.1,8.1861,9757.3,0,1.784
0.69838699,45.1288,35.815,9677.1,8.216,9685.3,0,1.775
0.70187893,45.3539,35.727,9605.3,8.2458,9613.5,0,1.766
0.70538832,45.5756,35.638,9533.6,8.2756,9541.9,0,1.758
0.70891526,45.7937,35.547,9462.1,8.3053,9470.4,0,1.749
0.71245984,46.0084,35.456,9390.8,8.335,9399.1,0,1.74
0.71602214,46.2196,35.363,9319.6,8.3647,9327.9,0,1.732
0.71960225,46.4513,35.269,9248.5,8.3943,9256.9,0,1.723
0.72320026,46.6555,35.173,9177.6,8.4238,9186,0,1.714
0.72681626,46.8559,35.077,9106.9,8.4533,9115.4,0,1.706
0.73045034,47.0524,34.98,9036.5,8.4827,9045,0,1.697
0.7341026,47.245,34.882,8966.3,8.512,8974.8,0,1.689
0.73777311,47.4335,34.782,8896.3,8.5413,8904.9,0,1.681
0.74146197,47.6486,34.682,8826.6,8.5706,8835.2,0,1.672
0.74516928,47.8287,34.582,8757.2,8.5998,8765.8,0,1.664
0.74889513,48.0042,34.48,8688,8.6289,8696.6,0,1.656
0.75263961,48.1747,34.378,8619.1,8.6579,8627.8,0,1.647
0.7564028,48.3399,34.275,8550.5,8.6869,8559.2,0,1.639
