A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5,N1,N2,N3,N4,N5,N6,N7,O1,O2,O3
168.9342,280.522,9.294,249093,-1.2098,-0.7224,-0.01546,59389.6,10115.7,9616.9,8648,2306.8,2089.7999999999997,1884.5,1514.6,1467.7,471.7,385.90000000000003,336.6,179.60000000000002,179.60000000000002,5.3,5.3,53.199999999999996,32.300000000000004,32.300000000000004
