E,f1,f2,μρpe,μρci,μρtot,μρK,λ
0.01069,9.29037,0,0,16413e-8,16413e-8,0,116
0.01142761,9.28534,0,0,22323e-8,22323e-8,0,108.5
0.01221612,9.27958,0,0,30199e-8,30199e-8,0,101.5
0.01305903,9.27298,0,0,40636e-8,40636e-8,0,94.94
0.0139601,9.26544,0,0,54394e-8,54394e-8,0,88.81
0.01492335,9.25679,0,0,72427e-8,72427e-8,0,83.08
0.01595306,9.2469,0,0,95936e-8,95936e-8,0,77.72
0.01705382,9.23556,0,0,0.0012642,0.0012642,0,72.7
0.01823053,9.22256,0,0,0.0016573,0.0016573,0,68.01
0.01948844,9.20767,0,0,0.0021615,0.0021615,0,63.62
0.02083314,9.19057,0,0,0.0028049,0.0028049,0,59.51
0.02227063,9.17096,0,0,0.0036213,0.0036213,0,55.67
0.0238073,9.14843,0,0,0.004652,0.004652,0,52.08
0.02545001,9.12254,0,0,0.0059462,0.0059462,0,48.72
0.02720606,9.09275,0,0,0.0075629,0.0075629,0,45.57
0.02908327,9.05845,0,0,0.0095718,0.0095718,0,42.63
0.03109002,9.0189,0,0,0.012055,0.012055,0,39.88
0.03323523,8.97325,0,0,0.015109,0.015109,0,37.31
0.03552846,8.92046,0,0,0.018845,0.018845,0,34.9
0.03797993,8.85929,0,0,0.023393,0.023393,0,32.64
0.04060054,8.78826,0,0,0.028901,0.028901,0,30.54
0.04340198,8.70556,0,0,0.035536,0.035536,0,28.57
0.04639671,8.60896,0,0,0.043489,0.043489,0,26.72
0.04959809,8.49567,0,0,0.052975,0.052975,0,25
0.05302035,8.36216,0,0,0.064231,0.064231,0,23.38
0.05667876,8.20386,0,0,0.077521,0.077521,0,21.87
0.06058959,8.01472,0,0,0.093134,0.093134,0,20.46
0.06477028,7.78638,0,0,0.11139,0.11139,0,19.14
0.06923942,7.5068,0,0,0.13261,0.13261,0,17.91
0.07401695,7.15722,0,0,0.15718,0.15718,0,16.75
0.07912411,6.70431,0,0,0.18548,0.18548,0,15.67
0.08458368,6.06764,0,0,0.21791,0.21791,0,14.66
0.087122,5.64666,0,0,0.23371,0.23371,0,14.23
0.0884555,5.27889,0,0,0.24218,0.24218,0,14.02
0.0888111,5.01683,0,0,0.24446,0.24446,0,13.96
0.0893445,5.11898,0.41142,2312.4,0.2479,2312.6,0,13.88
0.09041995,5.09657,0.46449,2579.6,0.25489,2579.9,0,13.71
0.090678,5.07502,0.47811,2647.6,0.25657,2647.9,0,13.67
0.09665893,4.30507,0.91368,4746.7,0.29685,4747,0,12.83
0.1033284,3.35762,1.726,8387.9,0.34423,8388.2,0,12
0.1104581,2.47607,2.9189,13269,0.39747,13269,0,11.22
0.1180797,1.80997,4.4806,19054,0.457,19054,0,10.5
0.1262272,1.49791,6.3314,25187,0.52324,25188,0,9.822
0.1349368,1.63144,8.3376,31027,0.59658,31028,0,9.188
0.1442475,2.23705,10.342,36001,0.67739,36002,0,8.595
0.1542005,3.27653,12.194,39709,0.76598,39710,0,8.04
0.1648404,4.66077,13.777,41968,0.86262,41969,0,7.521
0.1762144,6.26791,15.016,42790,0.96753,42791,0,7.036
0.1883732,7.95392,15.88,42333,1.0809,42334,0,6.582
0.2013709,9.52269,16.377,40838,1.2026,40839,0,6.157
0.209524,10.1694,16.509,39566,1.2791,39567,0,5.917
0.212731,10.0543,16.53,39019,1.3091,39020,0,5.828
0.2135862,9.60025,16.533,38870,1.3172,38871,0,5.805
0.214869,10.2597,17.597,41125,1.3292,41126,0,5.77
0.2152655,10.403,17.602,41059,1.3329,41060,0,5.76
0.218246,11.0418,17.627,40556,1.3608,40557,0,5.681
0.2215865,11.4044,17.641,39978,1.392,39979,0,5.595
0.2224773,11.3064,17.643,39822,1.4003,39823,0,5.573
0.2238135,11.7277,18.1,40609,1.4127,40610,0,5.54
0.227154,12.3826,18.11,40034,1.4439,40035,0,5.458
0.2301188,12.8377,18.11,39518,1.4714,39519,0,5.388
0.245997,14.8064,17.991,36724,1.6181,36726,0,5.04
0.2629708,16.4724,17.686,33772,1.7725,33774,0,4.715
0.2811158,17.7817,17.23,30777,1.9343,30779,0,4.41
0.2825634,17.8453,17.189,30548,1.947,30550,0,4.388
0.2868883,17.8572,17.066,29872,1.9849,29874,0,4.322
0.2880417,17.5673,17.033,29694,1.995,29696,0,4.304
0.2897716,18.072,17.719,30706,2.0101,30708,0,4.279
0.2940966,18.7115,17.597,30045,2.0476,30047,0,4.216
0.3005128,19.3348,17.41,29091,2.1028,29093,0,4.126
0.3212482,20.866,16.78,26229,2.2775,26231,0,3.859
0.3434143,22.1571,16.086,23521,2.4574,23523,0,3.61
0.3671099,23.2881,15.344,20988,2.6419,20991,0,3.377
0.3924405,24.2803,14.562,18633,2.8298,18636,0,3.159
0.4195189,25.1426,13.759,16469,3.0201,16472,0,2.955
0.4484657,25.885,12.949,14499,3.2116,14502,0,2.765
0.4794098,26.5175,12.145,12721,3.4031,12724,0,2.586
0.5124891,27.05,11.356,11127,3.5934,11131,0,2.419
0.5478508,27.4917,10.589,9706,3.7811,9709.8,0,2.263
0.5856525,27.851,9.8506,8446.1,3.9648,8450.1,0,2.117
0.6260625,28.1356,9.1436,7333.9,4.1432,7338,0,1.98
0.6692609,28.3463,8.471,6355.9,4.3149,6360.2,0,1.853
0.7154399,28.5005,7.8343,5498.7,4.4787,5503.2,0,1.733
0.7648052,28.5971,7.2342,4749.8,4.6332,4754.4,0,1.621
0.8175768,28.6402,6.6708,4097.2,4.7773,4102,0,1.516
0.8739896,28.6334,6.1435,3529.7,4.9099,3534.6,0,1.419
0.9,28.882,5.9226,3304.5,4.9601,3309.5,0,1.378
0.9045,28.8793,5.8857,3267.6,4.9691,3272.6,0,1.371
0.9090225,28.8765,5.849,3231.1,4.978,3236,0,1.364
0.91356761,28.8735,5.8125,3194.9,4.9868,3199.9,0,1.357
0.91813545,28.8703,5.7762,3159.1,4.9955,3164.1,0,1.35
0.92272613,28.8669,5.7401,3123.8,5.0042,3128.8,0,1.344
0.92733976,28.8633,5.7041,3088.8,5.0128,3093.8,0,1.337
0.93197646,28.8596,5.6684,3054.1,5.0213,3059.2,0,1.33
0.93663634,28.8558,5.6328,3019.9,5.0297,3024.9,0,1.324
0.94131952,28.8519,5.5975,2986,5.038,2991.1,0,1.317
0.94602612,28.8479,5.5624,2952.5,5.0463,2957.6,0,1.311
0.95075625,28.8438,5.5274,2919.4,5.0545,2924.4,0,1.304
0.95551003,28.8397,5.4927,2886.6,5.0627,2891.7,0,1.298
0.96028758,28.8357,5.4582,2854.2,5.0707,2859.2,0,1.291
0.96508902,28.8318,5.4238,2822.1,5.0787,2827.2,0,1.285
0.96991446,28.828,5.3897,2790.4,5.0866,2795.5,0,1.278
0.97476404,28.8245,5.3558,2759,5.0944,2764.1,0,1.272
0.97963786,28.8214,5.322,2728,5.1021,2733.1,0,1.266
0.98453605,28.8188,5.2885,2697.4,5.1098,2702.5,0,1.259
0.98945873,28.8169,5.2552,2667,5.1173,2672.2,0,1.253
0.99440602,28.8161,5.2221,2637.1,5.1248,2642.2,0,1.247
0.99937805,28.8167,5.1892,2607.4,5.1323,2612.5,0,1.241
1.0043749,28.8063,5.1494,2574.5,5.1396,2579.7,0,1.234
1.0093968,28.7937,5.109,2541.6,5.1468,2546.8,0,1.228
1.0144438,28.7805,5.0689,2509.1,5.154,2514.3,0,1.222
1.019516,28.7668,5.0291,2477,5.1611,2482.2,0,1.216
1.0246136,28.7525,4.9897,2445.4,5.1681,2450.6,0,1.21
1.0297367,28.7376,4.9507,2414.2,5.1751,2419.4,0,1.204
1.0348853,28.7222,4.9119,2383.4,5.1819,2388.6,0,1.198
1.0400598,28.7063,4.8736,2353,5.1887,2358.2,0,1.192
1.0452601,28.6898,4.8355,2323,5.1953,2328.2,0,1.186
1.0504864,28.6727,4.7978,2293.4,5.2019,2298.6,0,1.18
1.0557388,28.6551,4.7604,2264.2,5.2085,2269.4,0,1.174
1.0610175,28.637,4.7233,2235.4,5.2149,2240.6,0,1.169
1.0663226,28.6183,4.6866,2207,5.2212,2212.2,0,1.163
1.0716542,28.5991,4.6502,2179,5.2275,2184.2,0,1.157
1.0770125,28.5793,4.6141,2151.3,5.2337,2156.5,0,1.151
1.0823975,28.5589,4.5783,2124,5.2398,2129.2,0,1.145
1.0878095,28.5381,4.5428,2097,5.2458,2102.3,0,1.14
1.0932486,28.5166,4.5076,2070.5,5.2517,2075.7,0,1.134
1.0987148,28.4946,4.4728,2044.2,5.2576,2049.5,0,1.128
1.1042084,28.472,4.4382,2018.3,5.2633,2023.6,0,1.123
1.1097294,28.4488,4.404,1992.8,5.269,1998.1,0,1.117
1.1152781,28.4251,4.37,1967.6,5.2746,1972.9,0,1.112
1.1208545,28.4007,4.3363,1942.7,5.2801,1948,0,1.106
1.1264587,28.3758,4.3029,1918.2,5.2855,1923.4,0,1.101
1.132091,28.3503,4.2699,1893.9,5.2908,1899.2,0,1.095
1.1377515,28.3242,4.2371,1870,5.296,1875.3,0,1.09
1.1434402,28.2974,4.2045,1846.5,5.3012,1851.8,0,1.084
1.1491574,28.2701,4.1723,1823.2,5.3063,1828.5,0,1.079
1.1549032,28.242,4.1402,1800.2,5.3112,1805.5,0,1.074
1.1606777,28.2134,4.1081,1777.3,5.3161,1782.6,0,1.068
1.1664811,28.184,4.0762,1754.7,5.3209,1760,0,1.063
1.1723135,28.1539,4.0446,1732.5,5.3256,1737.8,0,1.058
1.1781751,28.1231,4.0132,1710.5,5.3303,1715.8,0,1.052
1.184066,28.0915,3.9822,1688.8,5.3348,1694.1,0,1.047
1.1899863,28.0592,3.9514,1667.4,5.3392,1672.7,0,1.042
