A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5,N1,N2,N3,N4,N5,N6,N7,O1,O2,O3,O4,O5,O6,O7,O8
232.0381,385.309,1.17,181351,-2.4308,-1.4118,-0.01915,109651,20472.100000000002,19693.2,16300.3,5182.299999999999,4830.4,4046.1,3490.8,3332,1329.5,1168.1999999999998,967.3000000000001,714.0999999999999,676.4,344.4,335.2,290.2,229.4,181.79999999999998,94.3,87.9,59.5,49,43
