E,f1,f2,μρpe,μρci,μρtot,μρK,λ
0.01069,2.8409,4.5969,167750,94438e-9,167750,0,116
0.01142761,3.04646,4.905,167440,13097e-8,167440,0,108.5
0.01221612,3.28198,5.2143,166510,18063e-8,166510,0,101.5
0.01305903,3.54889,5.5216,164950,24771e-8,164950,0,94.94
0.0139601,3.84865,5.8214,162680,33783e-8,162680,0,88.81
0.01492335,4.17867,6.1064,159630,4582e-7,159630,0,83.08
0.01595306,4.53536,6.3737,155860,61805e-8,155860,0,77.72
0.01705382,4.91531,6.6206,151450,82913e-8,151450,0,72.7
0.01823053,5.31506,6.8451,146470,0.0011063,146470,0,68.01
0.01948844,5.73104,7.0457,141040,0.0014682,141040,0,63.62
0.02083314,6.1596,7.2214,135220,0.0019381,135220,0,59.51
0.02227063,6.59705,7.3718,129130,0.0025447,129130,0,55.67
0.0238073,7.03979,7.4968,122840,0.0033237,122840,0,52.08
0.02545001,7.48426,7.597,116450,0.0043185,116450,0,48.72
0.02720606,7.92702,7.6732,110030,0.0055817,110030,0,45.57
0.02908327,8.36475,7.7266,103640,0.0071772,103640,0,42.63
0.03109002,8.79411,7.7586,97352,0.0091814,97352,0,39.88
0.03323523,9.21172,7.7709,91213,0.011685,91213,0,37.31
0.03552846,9.61381,7.7652,85263,0.014797,85263,0,34.9
0.03797993,9.99579,7.7435,79537,0.018643,79537,0,32.64
0.04060054,10.3512,7.7077,74059,0.023371,74059,0,30.54
0.04340198,10.6696,7.6596,68847,0.029153,68847,0,28.57
0.04639671,10.9302,7.6011,63911,0.036186,63911,0,26.72
0.04959809,11.0819,7.534,59258,0.044697,59258,0,25
0.05302035,10.925,7.4599,54888,0.05494,54888,0,23.38
0.054782,10.3446,7.4215,52849,0.060676,52849,0,22.63
0.0556205,9.15723,7.4033,51925,0.063517,51925,0,22.29
0.0558441,7.57811,7.3984,51683,0.064287,51683,0,22.2
0.0561795,9.41576,10.577,73446,0.065451,73446,0,22.07
0.05667876,10.6211,10.414,71677,0.067205,71677,0,21.87
0.057018,11.065,10.308,70527,0.068411,70527,0,21.74
0.06058959,12.6538,9.3944,60486,0.081814,60486,0,20.46
0.061348,12.6611,9.239,58750,0.084825,58750,0,20.21
0.062287,12.23,9.053,56700,0.088633,56700,0,19.91
0.0625374,11.4631,9.0013,56150,0.089664,56150,0,19.83
0.062913,12.4638,10.557,65461,0.091221,65461,0,19.71
0.063852,13.4374,10.25,62625,0.095175,62625,0,19.42
0.06477028,13.8959,9.9783,60099,0.099126,60099,0,19.14
0.06923942,14.9135,8.947,50409,0.11953,50409,0,17.91
