A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5,N1,N2,N3,N4,N5
107.8682,179.119,1.048,390109,-0.4549,-0.2826,-0.011234,25514,3805.8,3523.7,3351.1000000000004,717.5,602.4000000000001,571.4,372.8,366.70000000000005,95.2,62.6,55.9,3.3,3.3
