A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5
69.72,115.773,5.877,603562,-0.16423,-0.1032,-0.0075615,10367.1,1297.7,1142.3000000000002,1115.3999999999999,158.1,106.80000000000001,102.9,17.4,17.4
