A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5,N1,N2,N3,N4,N5
102.9055,170.879,12.39,408922,-0.40814,-0.2544,-0.010795,23219.899999999998,3411.9,3146.1,3003.8,627.1,521,496.2,311.7,307,81,47.9,47.9,2.5,2.5
