E,f1,f2,μρpe,μρci,μρtot,μρK,λ
0.01069,14.3338,0,0,12687e-8,12687e-8,0,116
0.01142761,13.9405,0,0,17422e-8,17422e-8,0,108.5
0.01221612,13.3645,0,0,23795e-8,23795e-8,0,101.5
0.01305903,12.4158,0,0,32327e-8,32327e-8,0,94.94
0.0139601,10.3261,0,0,43685e-8,43685e-8,0,88.81
0.014308,8.3293,0,0,48753e-8,48753e-8,0,86.65
0.014527,4.62144,0,0,5215e-7,5215e-7,0,85.35
0.0145854,0.16426,0,0,53084e-8,53084e-8,0,85.01
0.014673,4.86407,8.774,183230,54507e-8,183230,0,84.5
0.014892,8.93756,8.4767,174420,58183e-8,174420,0,83.26
0.01492335,9.23744,8.4354,173200,58723e-8,173200,0,83.08
0.01595306,12.7559,7.2225,138730,78524e-8,138730,0,77.72
0.016268,12.5921,6.899,129950,85417e-8,129950,0,76.21
0.016517,11.169,6.65,123370,9116e-7,123370,0,75.06
0.0165834,9.00419,6.5846,121670,92736e-8,121670,0,74.76
0.016683,11.5742,10.979,201640,95136e-8,201640,0,74.32
0.016932,14.0476,10.596,191750,0.0010133,191750,0,73.22
0.01705382,14.6943,10.413,187110,0.0010445,187110,0,72.7
0.01823053,17.7878,8.818,148210,0.0013823,148210,0,68.01
0.01948844,19.2404,7.391,116210,0.0018198,116210,0,63.62
0.02083314,20.0237,6.1288,90144,0.0023836,90144,0,59.51
0.02227063,20.4129,5.0483,69458,0.0031061,69458,0,55.67
0.0238073,20.5556,4.145,53349,0.0040272,53349,0,52.08
0.02545001,20.5428,3.4028,40970,0.0051952,40970,0,48.72
0.02720606,20.4336,2.8003,31539,0.0066685,31539,0,45.57
0.02908327,20.2658,2.315,24390,0.0085173,24390,0,42.63
0.03109002,20.0629,1.926,18982,0.010825,18982,0,39.88
0.03323523,19.8383,1.6149,14889,0.013691,14889,0,37.31
0.03552846,19.5981,1.3662,11783,0.01723,11783,0,34.9
0.03797993,19.3408,1.1671,9416.2,0.021581,9416.2,0,32.64
0.038318,19.3043,1.1438,9146.9,0.022228,9146.9,0,32.36
0.0389045,19.2365,1.1055,8707,0.023378,8707,0,31.87
0.0390609,19.2113,1.0957,8595.1,0.02369,8595.1,0,31.74
0.0392955,19.1959,1.0993,8572.5,0.024164,8572.5,0,31.55
0.039882,19.1437,1.0663,8192.7,0.025372,8192.7,0,31.09
0.04060054,19.0744,1.0288,7764.7,0.0269,7764.7,0,30.54
0.04340198,18.7969,0.90911,6418.3,0.03337,6418.3,0,28.57
0.04639671,18.4984,0.81645,5392.1,0.041201,5392.1,0,26.72
0.04959809,18.1587,0.74504,4602.9,0.05063,4603,0,25
0.05302035,17.771,0.69046,3990.4,0.061926,3990.5,0,23.38
0.05667876,17.3012,0.64907,3509,0.07539,3509.1,0,21.87
0.06058959,16.7134,0.61794,3125.1,0.091359,3125.2,0,20.46
0.06477028,15.9402,0.59492,2814.5,0.1102,2814.6,0,19.14
0.06923942,14.8562,0.578,2557.9,0.13233,2558,0,17.91
0.07401695,13.1961,0.56569,2341.9,0.15818,2342.1,0,16.75
