A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5,N1,N2,N3,N4,N5,N6,N7,O1,O2,O3,O4,O5,O6,O7,O8
227.0278,376.989,1.005,185353,-2.3597,-1.3722,-0.01914,106755,19840,19083.2,15871,5002,4656,3909,3370.2000000000003,3219,1269,1080,890,674.9000000000001,637,303.944,295.067,261.255,206.171,163.23499999999999,83.1361,76.9389,40.4636,25.1851,18.4021
