A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5,N1,N2,N3,N4,N5,N6,N7,O1,O2,O3,O4,O5,O6,O7,O8
231.0359,383.644,15.34,182138,-2.5033,-1.4526,-0.019663,112601,21104.600000000002,20313.7,16733.1,5366.900000000001,5000.9,4173.8,3611.2000000000003,3441.8,1387.1,1224.3,1006.6999999999999,743.4,708.2,371.2,359.5,309.59999999999997,233.624,183.04999999999998,96.6789,89.2408,45.4585,28.5451,20.320600000000002
