A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5,N1,N2,N3,N4,N5
126.9045,210.73,4.92,331590,-0.61537,-0.3786,-0.012143,33169.4,5188.1,4852.1,4557.1,1072.1000000000001,930.5,874.6,631.3,619.4,186.4,122.7,122.7,49.6,49.6
