A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5,N1,N2,N3,N4,N5
127.6,211.885,6.23,329783,-0.58644,-0.3612,-0.011625,31813.8,4939.2,4612,4341.400000000001,1006,869.7,818.6999999999999,582.5,572.1,168.3,110.2,110.2,39.800000000000004,39.800000000000004
