E,f1,f2,μρpe,μρci,μρtot,μρK,λ
0.01069,9.25807,0,0,13109e-8,13109e-8,0,116
0.01142761,9.21353,0,0,17925e-8,17925e-8,0,108.5
0.01221612,9.16034,0,0,24378e-8,24378e-8,0,101.5
0.01305903,9.0963,0,0,32978e-8,32978e-8,0,94.94
0.0139601,9.01842,0,0,44374e-8,44374e-8,0,88.81
0.01492335,8.9225,0,0,59393e-8,59393e-8,0,83.08
0.01595306,8.80245,0,0,79078e-8,79078e-8,0,77.72
0.01705382,8.64897,0,0,0.0010474,0.0010474,0,72.7
0.01823053,8.44706,0,0,0.00138,0.00138,0,68.01
0.01948844,8.17048,0,0,0.001809,0.001809,0,63.62
0.02083314,7.76777,0,0,0.0023591,0.0023591,0,59.51
0.02227063,7.11823,0,0,0.0030608,0.0030608,0,55.67
0.0238073,5.82478,0,0,0.0039512,0.0039512,0,52.08
0.025088,2.66593,0,0,0.0048114,0.0048114,0,49.42
0.02545001,0.88356,0,0,0.0050749,0.0050749,0,48.72
0.025472,1.3618,0,0,0.0050912,0.0050912,0,48.67
0.0255744,6.35333,0,0,0.0051675,0.0051675,0,48.48
0.025728,0.923289,9.9117,182340,0.0052835,182340,0,48.19
0.026112,3.88163,9.4699,171650,0.0055806,171650,0,47.48
0.02720606,8.00855,8.348,145230,0.0064857,145230,0,45.57
0.02908327,10.6268,6.7893,110490,0.0082475,110490,0,42.63
0.03109002,11.8406,5.444,82879,0.010436,82879,0,39.88
0.03323523,12.4062,4.324,61580,0.013141,61580,0,37.31
0.03552846,12.6179,3.4253,45632,0.016467,45632,0,34.9
0.03797993,12.6306,2.7216,33917,0.020534,33917,0,32.64
0.04060054,12.5313,2.179,25402,0.025483,25402,0,30.54
0.04340198,12.3632,1.7643,19240,0.031474,19240,0,28.57
0.044492,12.2795,1.6368,17412,0.034003,17412,0,27.87
0.045173,12.202,1.5648,16396,0.03564,16396,0,27.45
0.0453546,12.1481,1.5466,16140,0.036083,16140,0,27.34
0.045627,12.1734,1.604,16639,0.036755,16639,0,27.17
0.046308,12.1689,1.5441,15782,0.038464,15782,0,26.77
0.04639671,12.1661,1.5367,15676,0.03869,15676,0,26.72
0.04959809,12.0224,1.314,12540,0.047336,12540,0,25
0.05302035,11.8616,1.151,10275,0.057644,10275,0,23.38
0.05667876,11.7016,1.0318,8616.2,0.069871,8616.3,0,21.87
0.06058959,11.5446,0.94549,7385.9,0.084301,7386,0,20.46
0.06477028,11.3895,0.88383,6458.7,0.10125,6458.8,0,19.14
0.06923942,11.2337,0.84065,5746.6,0.12105,5746.7,0,17.91
0.07401695,11.0734,0.81131,5188.1,0.14407,5188.2,0,16.75
0.07912411,10.9135,0.79235,4739.8,0.1707,4740,0,15.67
0.08458368,10.7301,0.78119,4371.4,0.20135,4371.6,0,14.66
0.09041995,10.526,0.7759,4061.5,0.23646,4061.7,0,13.71
0.09665893,10.293,0.77504,3795.1,0.27648,3795.4,0,12.83
0.1033284,10.021,0.77753,3561.6,0.32186,3561.9,0,12
0.1104581,9.69578,0.78263,3353.6,0.37308,3354,0,11.22
0.1180797,9.29754,0.78967,3165.3,0.4306,3165.7,0,10.5
0.1262272,8.79516,0.79802,2992.3,0.49488,2992.8,0,9.822
0.1349368,8.13454,0.80718,2831.3,0.56636,2831.9,0,9.188
0.1442475,7.20073,0.81672,2679.9,0.64545,2680.5,0,8.595
0.1542005,5.5529,0.82624,2536.1,0.73253,2536.8,0,8.04
0.154252,5.53953,0.82629,2535.4,0.73298,2536.1,0,8.038
0.156408,4.79154,0.82823,2506.4,0.75214,2507.2,0,7.927
0.156613,4.67786,0.82842,2503.6,0.75397,2504.4,0,7.917
0.1572426,4.0541,0.82898,2495.3,0.75958,2496.1,0,7.885
0.158187,4.23245,1.7739,5307.8,0.76802,5308.6,0,7.838
0.158802,4.17477,1.8063,5383.7,0.77353,5384.5,0,7.807
0.1594404,3.84776,1.8409,5464.7,0.77925,5465.5,0,7.776
0.160398,4.09204,2.5368,7485.8,0.78784,7486.6,0,7.73
0.160548,4.11345,2.5506,7519.3,0.78919,7520.1,0,7.723
0.162792,4.13332,2.7681,8048.2,0.80941,8049,0,7.616
0.1648404,4.00162,2.9871,8577,0.82793,8577.8,0,7.521
0.1762144,2.92375,4.6314,12440,0.93194,12441,0,7.036
0.1883732,2.16988,6.9768,17530,1.0448,17531,0,6.582
0.2013709,2.08958,9.7069,22816,1.1665,22817,0,6.157
0.2152655,2.79942,12.508,27501,1.2973,27502,0,5.76
0.2301188,4.24554,15.059,30974,1.4371,30975,0,5.388
0.245997,6.23497,17.117,32933,1.5856,32935,0,5.04
0.2629708,8.4883,18.549,33387,1.7427,33389,0,4.715
0.2811158,10.6387,19.336,32557,1.908,32559,0,4.41
0.294294,11.5884,19.531,31412,2.0259,31414,0,4.213
0.2987985,11.2613,19.54,30952,2.0658,30954,0,4.149
0.2999997,10.4367,19.538,30825,2.0764,30827,0,4.133
0.3005128,10.2828,21.378,33670,2.0809,33672,0,4.126
0.3018015,11.5479,21.381,33532,2.0923,33534,0,4.108
0.306152,12.7165,21.378,33051,2.1304,33053,0,4.05
0.306306,12.7431,21.378,33034,2.1318,33036,0,4.048
0.310838,13.2377,21.353,32514,2.1712,32516,0,3.989
0.3120876,13.0303,21.343,32369,2.1821,32371,0,3.973
0.313962,13.7281,22.129,33361,2.1983,33363,0,3.949
0.318648,14.7549,22.086,32806,2.2387,32808,0,3.891
0.3212482,15.1933,22.055,32494,2.261,32496,0,3.859
0.3434143,18.0485,21.616,29792,2.4474,29794,0,3.61
0.3671099,20.2626,20.907,26955,2.6392,26958,0,3.377
0.385728,21.4535,20.256,24856,2.7845,24859,0,3.214
0.391632,21.4973,20.041,24221,2.8295,24224,0,3.166
0.3924405,21.406,20.011,24135,2.8356,24138,0,3.159
0.3932064,21.1563,19.983,24054,2.8414,24057,0,3.153
0.395568,21.7734,20.78,24864,2.8593,24867,0,3.134
0.401472,22.5608,20.562,24242,2.9035,24245,0,3.088
0.4195189,23.9959,19.893,22444,3.0355,22447,0,2.955
0.4484657,25.666,18.833,19876,3.2377,19879,0,2.765
0.4794098,27.0341,17.749,17523,3.4409,17526,0,2.586
0.5124891,28.1698,16.659,15386,3.6439,15390,0,2.419
0.5478508,29.1188,15.589,13468,3.8452,13472,0,2.263
0.5856525,29.9121,14.551,11760,4.0435,11764,0,2.117
0.6260625,30.5739,13.552,10246,4.2372,10250,0,1.98
0.6692609,31.1231,12.594,8906.9,4.4251,8911.3,0,1.853
0.7154399,31.5714,11.678,7725.7,4.6055,7730.3,0,1.733
0.7648052,31.9301,10.807,6688.4,4.7772,6693.2,0,1.621
0.8175768,32.2102,9.9856,5780.9,4.9388,5785.8,0,1.516
0.8739896,32.4224,9.2134,4989.6,5.089,4994.7,0,1.419
0.9342948,32.5811,8.4907,4301.4,5.2266,4306.6,0,1.327
0.9987612,32.6957,7.8172,3704.6,5.3507,3710,0,1.241
1.067676,32.7199,7.093,3144.4,5.4601,3149.9,0,1.161
1.141345,32.6594,6.4399,2670.6,5.5542,2676.2,0,1.086
1.220098,32.533,5.8454,2267.6,5.6322,2273.2,0,1.016
1.304285,32.3292,5.2774,1915.1,5.6937,1920.8,0,0.9506
1.394281,32.0337,4.7662,1618,5.7381,1623.7,0,0.8892
1.490486,31.6382,4.3109,1368.9,5.7654,1374.7,0,0.8318
1.593329,31.1118,3.9039,1159.7,5.7755,1165.5,0,0.7781
1.703269,30.3822,3.537,982.89,5.7685,988.66,0,0.7279
1.820795,29.2819,3.2091,834.19,5.7446,839.93,0,0.6809
1.94643,27.2756,2.9155,708.95,5.7043,714.65,0,0.637
2.0384,23.7509,2.7303,633.97,5.6671,639.64,0,0.6082
2.0696,19.7463,2.6724,611.17,5.6532,616.82,0,0.5991
2.07792,15.2496,2.6573,605.29,5.6494,610.94,0,0.5967
2.080733,12.2125,11.347,2581.2,5.6482,2586.8,0,0.5959
2.0904,19.4878,11.25,2547.2,5.6437,2552.8,0,0.5931
2.11239,22.2543,11.032,2471.9,5.6333,2477.5,0,0.5869
2.1216,22.6814,10.943,2441.3,5.6289,2446.9,0,0.5844
2.144722,22.4813,10.724,2366.6,5.6176,2372.2,0,0.5781
2.153344,20.6853,10.644,2339.6,5.6133,2345.2,0,0.5758
2.166277,23.3438,14.777,3228.6,5.6068,3234.2,0,0.5723
2.19861,26.2,14.387,3097.2,5.5902,3102.8,0,0.5639
2.224304,27.3921,14.1,3000.5,5.5767,3006.1,0,0.5574
2.32505,29.6519,13.101,2667,5.5213,2672.5,0,0.5333
2.360637,29.506,12.787,2563.8,5.5009,2569.3,0,0.5252
2.370127,28.6977,12.706,2537.3,5.4954,2542.8,0,0.5231
2.377781,29.2895,14.549,2896.1,5.4909,2901.6,0,0.5214
2.384362,29.8931,14.489,2876.2,5.4871,2881.7,0,0.52
2.41995,31.2811,14.173,2772.1,5.466,2777.6,0,0.5123
2.541848,33.4545,13.193,2456.7,5.3916,2462.1,0,0.4878
2.717235,35.2232,11.997,2089.7,5.2796,2095,0,0.4563
2.904724,36.4368,10.88,1772.8,5.1562,1778,0,0.4268
3.10515,37.3289,9.8107,1495.4,5.0224,1500.4,0,0.3993
3.319406,37.9344,8.8048,1255.5,4.8793,1260.4,0,0.3735
3.548445,38.357,7.9085,1054.9,4.7282,1059.6,0,0.3494
3.793288,38.6559,7.1093,887.08,4.5703,891.65,0,0.3269
4.055024,38.8701,6.3963,746.59,4.4066,751,0,0.3058
4.334821,39.1683,5.7359,626.29,4.2385,630.53,0,0.286
4.633924,39.251,5.121,523.06,4.067,527.13,0,0.2676
4.953664,39.3244,4.5662,436.29,3.8933,440.18,0,0.2503
5.295467,39.3154,4.0696,363.74,3.7184,367.46,0,0.2341
5.660855,39.2785,3.6301,303.52,3.5433,307.06,0,0.219
6.051453,39.2227,3.2375,253.22,3.369,256.59,0,0.2049
6.469004,39.153,2.8894,211.4,3.1964,214.6,0,0.1917
6.915365,39.0743,2.5811,176.66,3.0262,179.69,0,0.1793
7.392525,38.9901,2.3079,147.77,2.8592,150.63,0,0.1677
7.902609,38.9024,2.0645,123.65,2.6961,126.35,0,0.1569
8.44789,38.8129,1.8485,103.57,2.5373,106.11,0,0.1468
9.030794,38.7295,1.6525,86.612,2.3834,88.995,0,0.1373
9.653919,38.6362,1.46,71.579,2.2348,73.814,0,0.1284
10.32004,38.5263,1.2899,59.158,2.0918,61.25,0,0.1201
11.03212,38.403,1.1357,48.724,1.9547,50.679,0,0.1124
11.79334,38.2634,1.0008,40.167,1.8238,41.991,0,0.1051
12.60708,38.1022,0.88275,33.141,1.699,34.84,0,0.09834
13.47697,37.9068,0.77932,27.37,1.5806,28.951,0,0.092
14.40688,37.6486,0.68866,22.625,1.4685,24.094,0,0.08606
15.40095,37.2495,0.6091,18.719,1.3627,20.082,0,0.0805
16.46362,36.3315,0.53924,15.502,1.2632,16.765,0,0.07531
