A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5,N1,N2,N3,N4,N5,N6,N7,O1,O2,O3,O4,O5,O6,O7,O8
226.0254,375.324,5,186175,-2.2901,-1.3326,-0.018795,103922,19236.7,18484.3,15444.4,4822,4489.5,3791.7999999999997,3248.4,3104.9,1208.3999999999999,1057.6000000000001,879.1,635.9,602.7,298.9,298.9,254.4,200.4,152.79999999999998,67.2,67.2,43.5,18.8,18.8
