A,xsec,density,ev,rc1,rc2,nt,K,L1,L2,L3,M1,M2,M3,M4,M5,N1,N2,N3,N4,N5,N6,N7,O1,O2,O3
162.5,269.838,8.525,258956,-1.0783,-0.6474,-0.014705,53788.5,9045.8,8580.6,7790.099999999999,2046.8000000000002,1841.8000000000002,1675.6,1332.5,1294.8999999999999,416.3,331.8,292.9,154.20000000000002,154.20000000000002,4.2,4.2,62.9,26.3,26.3
